well_ID,Reaction_ID,analyte_smiles,analyte_class,data_entry,data_type,data_units,data_description
D3,SAW2140-6-D3-A1,OCc1coc(-c2cnc3ccccc3c2)n1,desired product,10,Expected Amount,umol,Amount of analyte expected in plate.
D3,SAW2140-6-D3-A1,OCc1cocn1,excess reactant,11,Expected Amount,umol,Amount of analyte expected in plate.
D3,SAW2140-6-D3-A1,Oc1cnc2ccccc2c1,byproduct,0,Retention Time,min,Time at which compound elutes
D3,SAW2140-6-D3-A1,Oc1cnc2ccccc2c1,byproduct,0,ES+,Da/Q,Positive m/z
D3,SAW2140-6-D3-A1,Oc1cnc2ccccc2c1,byproduct,0,ES-,Da/Q,Negative m/z
D3,SAW2140-6-D3-A1,Oc1cnc2ccccc2c1,byproduct,0,Percentage Area,%,LCMS UV Peak percentage area
D3,SAW2140-6-D3-A1,Oc1cnc2ccccc2c1,byproduct,0,Area Absolute,AU,LCMS UV Peak absolute area
D3,SAW2140-6-D3-A1,Oc1cnc2ccccc2c1,byproduct,10,Expected Amount,umol,Amount of analyte expected in plate.
D3,SAW2140-6-D3-A1,Oc1cnc2ccccc2c1,byproduct,phenol bp,Analyte ID,N/A,ID of analyte in well.
D3,SAW2140-6-D3-A1,Oc1cnc2ccccc2c1,byproduct,phenol bp,Analyte Name,N/A,Name of analyte in well.
D3,SAW2140-6-D3-A1,Temperature,plate parameter,100,Temperature,C,Reaction temperature prior to analysis
D3,SAW2140-6-D3-A1,Time,plate parameter,18,Time,h,Reaction time prior to analysis.
D3,SAW2140-6-D3-A1,c1ccc(CN(Cc2ccccc2)c2ccccc2)cc1,internalstd,1.4869,Retention Time,min,Time at which compound elutes
D3,SAW2140-6-D3-A1,c1ccc(CN(Cc2ccccc2)c2ccccc2)cc1,internalstd,274.28,ES+,Da/Q,Positive m/z
D3,SAW2140-6-D3-A1,c1ccc(CN(Cc2ccccc2)c2ccccc2)cc1,internalstd,-,ES-,Da/Q,Negative m/z
D3,SAW2140-6-D3-A1,c1ccc(CN(Cc2ccccc2)c2ccccc2)cc1,internalstd,3.79,Percentage Area,%,LCMS UV Peak percentage area
D3,SAW2140-6-D3-A1,c1ccc(CN(Cc2ccccc2)c2ccccc2)cc1,internalstd,122722.2656,Area Absolute,AU,LCMS UV Peak absolute area
D3,SAW2140-6-D3-A1,c1ccc(CN(Cc2ccccc2)c2ccccc2)cc1,internalstd,2,Expected Amount,umol,Amount of analyte expected in plate.
D3,SAW2140-6-D3-A1,c1ccc(CN(Cc2ccccc2)c2ccccc2)cc1,internalstd,91-73-6,Analyte ID,N/A,ID of analyte in well.
D3,SAW2140-6-D3-A1,c1ccc(CN(Cc2ccccc2)c2ccccc2)cc1,internalstd,Dibenzylaniline,Analyte Name,N/A,Name of analyte in well.
D4,SAW2140-6-D4-A1,Brc1cnc2ccccc2c1,limiting reactant,1.0428,Retention Time,min,Time at which compound elutes
D4,SAW2140-6-D4-A1,Brc1cnc2ccccc2c1,limiting reactant,210.12,ES+,Da/Q,Positive m/z
D4,SAW2140-6-D4-A1,Brc1cnc2ccccc2c1,limiting reactant,-,ES-,Da/Q,Negative m/z
D4,SAW2140-6-D4-A1,Brc1cnc2ccccc2c1,limiting reactant,42.41,Percentage Area,%,LCMS UV Peak percentage area
D4,SAW2140-6-D4-A1,Brc1cnc2ccccc2c1,limiting reactant,1112584.375,Area Absolute,AU,LCMS UV Peak absolute area
D4,SAW2140-6-D4-A1,Brc1cnc2ccccc2c1,limiting reactant,10,Expected Amount,umol,Amount of analyte expected in plate.
D4,SAW2140-6-D4-A1,C1COCCO1,solvent1,100,Expected Amount,uL,Amount of analyte expected in plate.
D4,SAW2140-6-D4-A1,C1COCCO1,solvent1,123-91-1,Analyte ID,N/A,ID of analyte in well.
D4,SAW2140-6-D4-A1,C1COCCO1,solvent1,Dioxane,Analyte Name,N/A,Name of analyte in well.
D4,SAW2140-6-D4-A1,CC(C)(C)C(=O)[O-].[K+],base,20,Expected Amount,umol,Amount of analyte expected in plate.
D4,SAW2140-6-D4-A1,CC(C)(C)C(=O)[O-].[K+],base,Potassium pivalate,Analyte Name,N/A,Name of analyte in well.
D4,SAW2140-6-D4-A1,CN(C)c1ccc(P(C(C)(C)C)C(C)(C)C)cc1.CS(=O)(=O)O[Pd]c1ccccc1-c1ccccc1N,catalyst,1,Expected Amount,umol,Amount of analyte expected in plate.
D4,SAW2140-6-D4-A1,CN(C)c1ccc(P(C(C)(C)C)C(C)(C)C)cc1.CS(=O)(=O)O[Pd]c1ccccc1-c1ccccc1N,catalyst,1820817-64-8,Analyte ID,N/A,ID of analyte in well.
D4,SAW2140-6-D4-A1,CN(C)c1ccc(P(C(C)(C)C)C(C)(C)C)cc1.CS(=O)(=O)O[Pd]c1ccccc1-c1ccccc1N,catalyst,APhos Pd G3,Analyte Name,N/A,Name of analyte in well.
D4,SAW2140-6-D4-A1,CSC.[Cu]Br,catalyst,0.1,Expected Amount,umol,Amount of analyte expected in plate.
D4,SAW2140-6-D4-A1,CSC.[Cu]Br,catalyst,54678-23-8,Analyte ID,N/A,ID of analyte in well.
D4,SAW2140-6-D4-A1,Impurity4,impurity,0.7107,Retention Time,min,Time at which compound elutes
D4,SAW2140-6-D4-A1,Impurity4,impurity,0,ES+,Da/Q,Positive m/z
D4,SAW2140-6-D4-A1,Impurity4,impurity,0,ES-,Da/Q,Negative m/z
D4,SAW2140-6-D4-A1,Impurity4,impurity,2.43,Percentage Area,%,LCMS UV Peak percentage area
D4,SAW2140-6-D4-A1,Impurity4,impurity,63709.8008,Area Absolute,AU,LCMS UV Peak absolute area
D4,SAW2140-6-D4-A1,Impurity5,impurity,0.7865,Retention Time,min,Time at which compound elutes
D4,SAW2140-6-D4-A1,Impurity5,impurity,0,ES+,Da/Q,Positive m/z
D4,SAW2140-6-D4-A1,Impurity5,impurity,0,ES-,Da/Q,Negative m/z
D4,SAW2140-6-D4-A1,Impurity5,impurity,2.91,Percentage Area,%,LCMS UV Peak percentage area
D4,SAW2140-6-D4-A1,Impurity5,impurity,76333.5469,Area Absolute,AU,LCMS UV Peak absolute area
D4,SAW2140-6-D4-A1,Impurity8,impurity,1.0107,Retention Time,min,Time at which compound elutes
D4,SAW2140-6-D4-A1,Impurity8,impurity,0,ES+,Da/Q,Positive m/z
D4,SAW2140-6-D4-A1,Impurity8,impurity,0,ES-,Da/Q,Negative m/z
D4,SAW2140-6-D4-A1,Impurity8,impurity,10.43,Percentage Area,%,LCMS UV Peak percentage area
D4,SAW2140-6-D4-A1,Impurity8,impurity,273702.0,Area Absolute,AU,LCMS UV Peak absolute area
D4,SAW2140-6-D4-A1,Impurity9,impurity,1.0749,Retention Time,min,Time at which compound elutes
D4,SAW2140-6-D4-A1,Impurity9,impurity,0,ES+,Da/Q,Positive m/z
D4,SAW2140-6-D4-A1,Impurity9,impurity,0,ES-,Da/Q,Negative m/z
D4,SAW2140-6-D4-A1,Impurity9,impurity,1.02,Percentage Area,%,LCMS UV Peak percentage area
D4,SAW2140-6-D4-A1,Impurity9,impurity,26780.2422,Area Absolute,AU,LCMS UV Peak absolute area
D4,SAW2140-6-D4-A1,OCc1coc(-c2cnc3ccccc3c2)n1,desired product,0.734,Retention Time,min,Time at which compound elutes
D4,SAW2140-6-D4-A1,OCc1coc(-c2cnc3ccccc3c2)n1,desired product,227.24,ES+,Da/Q,Positive m/z
D4,SAW2140-6-D4-A1,OCc1coc(-c2cnc3ccccc3c2)n1,desired product,225.02,ES-,Da/Q,Negative m/z
D4,SAW2140-6-D4-A1,OCc1coc(-c2cnc3ccccc3c2)n1,desired product,36.1,Percentage Area,%,LCMS UV Peak percentage area
D4,SAW2140-6-D4-A1,OCc1coc(-c2cnc3ccccc3c2)n1,desired product,946945.375,Area Absolute,AU,LCMS UV Peak absolute area
D4,SAW2140-6-D4-A1,OCc1coc(-c2cnc3ccccc3c2)n1,desired product,10,Expected Amount,umol,Amount of analyte expected in plate.
D4,SAW2140-6-D4-A1,OCc1cocn1,excess reactant,11,Expected Amount,umol,Amount of analyte expected in plate.
D4,SAW2140-6-D4-A1,Oc1cnc2ccccc2c1,byproduct,0,Retention Time,min,Time at which compound elutes
D4,SAW2140-6-D4-A1,Oc1cnc2ccccc2c1,byproduct,0,ES+,Da/Q,Positive m/z
D4,SAW2140-6-D4-A1,Oc1cnc2ccccc2c1,byproduct,0,ES-,Da/Q,Negative m/z
D4,SAW2140-6-D4-A1,Oc1cnc2ccccc2c1,byproduct,0,Percentage Area,%,LCMS UV Peak percentage area
D4,SAW2140-6-D4-A1,Oc1cnc2ccccc2c1,byproduct,0,Area Absolute,AU,LCMS UV Peak absolute area
D4,SAW2140-6-D4-A1,Oc1cnc2ccccc2c1,byproduct,10,Expected Amount,umol,Amount of analyte expected in plate.
D4,SAW2140-6-D4-A1,Oc1cnc2ccccc2c1,byproduct,phenol bp,Analyte ID,N/A,ID of analyte in well.
D4,SAW2140-6-D4-A1,Oc1cnc2ccccc2c1,byproduct,phenol bp,Analyte Name,N/A,Name of analyte in well.
D4,SAW2140-6-D4-A1,Temperature,plate parameter,100,Temperature,C,Reaction temperature prior to analysis
D4,SAW2140-6-D4-A1,Time,plate parameter,18,Time,h,Reaction time prior to analysis.
D4,SAW2140-6-D4-A1,c1ccc(CN(Cc2ccccc2)c2ccccc2)cc1,internalstd,1.4869,Retention Time,min,Time at which compound elutes
D4,SAW2140-6-D4-A1,c1ccc(CN(Cc2ccccc2)c2ccccc2)cc1,internalstd,274.27,ES+,Da/Q,Positive m/z
D4,SAW2140-6-D4-A1,c1ccc(CN(Cc2ccccc2)c2ccccc2)cc1,internalstd,-,ES-,Da/Q,Negative m/z
D4,SAW2140-6-D4-A1,c1ccc(CN(Cc2ccccc2)c2ccccc2)cc1,internalstd,4.7,Percentage Area,%,LCMS UV Peak percentage area
D4,SAW2140-6-D4-A1,c1ccc(CN(Cc2ccccc2)c2ccccc2)cc1,internalstd,123221.6719,Area Absolute,AU,LCMS UV Peak absolute area
D4,SAW2140-6-D4-A1,c1ccc(CN(Cc2ccccc2)c2ccccc2)cc1,internalstd,2,Expected Amount,umol,Amount of analyte expected in plate.
D4,SAW2140-6-D4-A1,c1ccc(CN(Cc2ccccc2)c2ccccc2)cc1,internalstd,91-73-6,Analyte ID,N/A,ID of analyte in well.
D4,SAW2140-6-D4-A1,c1ccc(CN(Cc2ccccc2)c2ccccc2)cc1,internalstd,Dibenzylaniline,Analyte Name,N/A,Name of analyte in well.
D5,SAW2140-6-D5-A1,Brc1cnc2ccccc2c1,limiting reactant,1.0428,Retention Time,min,Time at which compound elutes
D5,SAW2140-6-D5-A1,Brc1cnc2ccccc2c1,limiting reactant,210.12,ES+,Da/Q,Positive m/z
D5,SAW2140-6-D5-A1,Brc1cnc2ccccc2c1,limiting reactant,-,ES-,Da/Q,Negative m/z
D5,SAW2140-6-D5-A1,Brc1cnc2ccccc2c1,limiting reactant,28.51,Percentage Area,%,LCMS UV Peak percentage area
D5,SAW2140-6-D5-A1,Brc1cnc2ccccc2c1,limiting reactant,754545.125,Area Absolute,AU,LCMS UV Peak absolute area
D5,SAW2140-6-D5-A1,Brc1cnc2ccccc2c1,limiting reactant,10,Expected Amount,umol,Amount of analyte expected in plate.
D5,SAW2140-6-D5-A1,C1CCC(P(C2CCCCC2)C2CCCCC2)CC1.CS(=O)(=O)O[Pd]c1ccccc1-c1ccccc1N,catalyst,1,Expected Amount,umol,Amount of analyte expected in plate.
D5,SAW2140-6-D5-A1,C1CCC(P(C2CCCCC2)C2CCCCC2)CC1.CS(=O)(=O)O[Pd]c1ccccc1-c1ccccc1N,catalyst,1445086-12-3,Analyte ID,N/A,ID of analyte in well.
D5,SAW2140-6-D5-A1,C1CCC(P(C2CCCCC2)C2CCCCC2)CC1.CS(=O)(=O)O[Pd]c1ccccc1-c1ccccc1N,catalyst,PCy3 Pd G3,Analyte Name,N/A,Name of analyte in well.
D5,SAW2140-6-D5-A1,C1COCCO1,solvent1,100,Expected Amount,uL,Amount of analyte expected in plate.
D5,SAW2140-6-D5-A1,C1COCCO1,solvent1,123-91-1,Analyte ID,N/A,ID of analyte in well.
D5,SAW2140-6-D5-A1,C1COCCO1,solvent1,Dioxane,Analyte Name,N/A,Name of analyte in well.
D5,SAW2140-6-D5-A1,CC(C)(C)C(=O)[O-].[K+],base,20,Expected Amount,umol,Amount of analyte expected in plate.
D5,SAW2140-6-D5-A1,CC(C)(C)C(=O)[O-].[K+],base,Potassium pivalate,Analyte Name,N/A,Name of analyte in well.
D5,SAW2140-6-D5-A1,CSC.[Cu]Br,catalyst,0.1,Expected Amount,umol,Amount of analyte expected in plate.
D5,SAW2140-6-D5-A1,CSC.[Cu]Br,catalyst,54678-23-8,Analyte ID,N/A,ID of analyte in well.
D5,SAW2140-6-D5-A1,Impurity0,impurity,0.379,Retention Time,min,Time at which compound elutes
D5,SAW2140-6-D5-A1,Impurity0,impurity,0,ES+,Da/Q,Positive m/z
D5,SAW2140-6-D5-A1,Impurity0,impurity,0,ES-,Da/Q,Negative m/z
D5,SAW2140-6-D5-A1,Impurity0,impurity,0.52,Percentage Area,%,LCMS UV Peak percentage area
D5,SAW2140-6-D5-A1,Impurity0,impurity,13820.0947,Area Absolute,AU,LCMS UV Peak absolute area
D5,SAW2140-6-D5-A1,Impurity10,impurity,1.1253,Retention Time,min,Time at which compound elutes
D5,SAW2140-6-D5-A1,Impurity10,impurity,0,ES+,Da/Q,Positive m/z
D5,SAW2140-6-D5-A1,Impurity10,impurity,0,ES-,Da/Q,Negative m/z
D5,SAW2140-6-D5-A1,Impurity10,impurity,7.65,Percentage Area,%,LCMS UV Peak percentage area
D5,SAW2140-6-D5-A1,Impurity10,impurity,202448.1719,Area Absolute,AU,LCMS UV Peak absolute area
D5,SAW2140-6-D5-A1,Impurity4,impurity,0.7107,Retention Time,min,Time at which compound elutes
D5,SAW2140-6-D5-A1,Impurity4,impurity,0,ES+,Da/Q,Positive m/z
D5,SAW2140-6-D5-A1,Impurity4,impurity,0,ES-,Da/Q,Negative m/z
D5,SAW2140-6-D5-A1,Impurity4,impurity,41.91,Percentage Area,%,LCMS UV Peak percentage area
D5,SAW2140-6-D5-A1,Impurity4,impurity,1109188.625,Area Absolute,AU,LCMS UV Peak absolute area
D5,SAW2140-6-D5-A1,Impurity5,impurity,0.7865,Retention Time,min,Time at which compound elutes
D5,SAW2140-6-D5-A1,Impurity5,impurity,0,ES+,Da/Q,Positive m/z
D5,SAW2140-6-D5-A1,Impurity5,impurity,0,ES-,Da/Q,Negative m/z
D5,SAW2140-6-D5-A1,Impurity5,impurity,4.29,Percentage Area,%,LCMS UV Peak percentage area
D5,SAW2140-6-D5-A1,Impurity5,impurity,113528.6016,Area Absolute,AU,LCMS UV Peak absolute area
D5,SAW2140-6-D5-A1,Impurity8,impurity,1.0107,Retention Time,min,Time at which compound elutes
D5,SAW2140-6-D5-A1,Impurity8,impurity,0,ES+,Da/Q,Positive m/z
D5,SAW2140-6-D5-A1,Impurity8,impurity,0,ES-,Da/Q,Negative m/z
D5,SAW2140-6-D5-A1,Impurity8,impurity,5.69,Percentage Area,%,LCMS UV Peak percentage area
D5,SAW2140-6-D5-A1,Impurity8,impurity,150673.9844,Area Absolute,AU,LCMS UV Peak absolute area
D5,SAW2140-6-D5-A1,Impurity9,impurity,1.0607,Retention Time,min,Time at which compound elutes
D5,SAW2140-6-D5-A1,Impurity9,impurity,0,ES+,Da/Q,Positive m/z
D5,SAW2140-6-D5-A1,Impurity9,impurity,0,ES-,Da/Q,Negative m/z
D5,SAW2140-6-D5-A1,Impurity9,impurity,5.99,Percentage Area,%,LCMS UV Peak percentage area
D5,SAW2140-6-D5-A1,Impurity9,impurity,158618.0938,Area Absolute,AU,LCMS UV Peak absolute area
D5,SAW2140-6-D5-A1,OCc1coc(-c2cnc3ccccc3c2)n1,desired product,0.7332,Retention Time,min,Time at which compound elutes
D5,SAW2140-6-D5-A1,OCc1coc(-c2cnc3ccccc3c2)n1,desired product,227.23,ES+,Da/Q,Positive m/z
D5,SAW2140-6-D5-A1,OCc1coc(-c2cnc3ccccc3c2)n1,desired product,225.23,ES-,Da/Q,Negative m/z
D5,SAW2140-6-D5-A1,OCc1coc(-c2cnc3ccccc3c2)n1,desired product,1.32,Percentage Area,%,LCMS UV Peak percentage area
D5,SAW2140-6-D5-A1,OCc1coc(-c2cnc3ccccc3c2)n1,desired product,34971.3789,Area Absolute,AU,LCMS UV Peak absolute area
D5,SAW2140-6-D5-A1,OCc1coc(-c2cnc3ccccc3c2)n1,desired product,10,Expected Amount,umol,Amount of analyte expected in plate.
D5,SAW2140-6-D5-A1,OCc1cocn1,excess reactant,11,Expected Amount,umol,Amount of analyte expected in plate.
D5,SAW2140-6-D5-A1,Oc1cnc2ccccc2c1,byproduct,0,Retention Time,min,Time at which compound elutes
D5,SAW2140-6-D5-A1,Oc1cnc2ccccc2c1,byproduct,0,ES+,Da/Q,Positive m/z
D5,SAW2140-6-D5-A1,Oc1cnc2ccccc2c1,byproduct,0,ES-,Da/Q,Negative m/z
D5,SAW2140-6-D5-A1,Oc1cnc2ccccc2c1,byproduct,0,Percentage Area,%,LCMS UV Peak percentage area
D5,SAW2140-6-D5-A1,Oc1cnc2ccccc2c1,byproduct,0,Area Absolute,AU,LCMS UV Peak absolute area
D5,SAW2140-6-D5-A1,Oc1cnc2ccccc2c1,byproduct,10,Expected Amount,umol,Amount of analyte expected in plate.
D5,SAW2140-6-D5-A1,Oc1cnc2ccccc2c1,byproduct,phenol bp,Analyte ID,N/A,ID of analyte in well.
D5,SAW2140-6-D5-A1,Oc1cnc2ccccc2c1,byproduct,phenol bp,Analyte Name,N/A,Name of analyte in well.
D5,SAW2140-6-D5-A1,Temperature,plate parameter,100,Temperature,C,Reaction temperature prior to analysis
D5,SAW2140-6-D5-A1,Time,plate parameter,18,Time,h,Reaction time prior to analysis.
D5,SAW2140-6-D5-A1,c1ccc(CN(Cc2ccccc2)c2ccccc2)cc1,internalstd,1.4865,Retention Time,min,Time at which compound elutes
D5,SAW2140-6-D5-A1,c1ccc(CN(Cc2ccccc2)c2ccccc2)cc1,internalstd,274.26,ES+,Da/Q,Positive m/z
D5,SAW2140-6-D5-A1,c1ccc(CN(Cc2ccccc2)c2ccccc2)cc1,internalstd,-,ES-,Da/Q,Negative m/z
D5,SAW2140-6-D5-A1,c1ccc(CN(Cc2ccccc2)c2ccccc2)cc1,internalstd,4.12,Percentage Area,%,LCMS UV Peak percentage area
D5,SAW2140-6-D5-A1,c1ccc(CN(Cc2ccccc2)c2ccccc2)cc1,internalstd,108954.5313,Area Absolute,AU,LCMS UV Peak absolute area
D5,SAW2140-6-D5-A1,c1ccc(CN(Cc2ccccc2)c2ccccc2)cc1,internalstd,2,Expected Amount,umol,Amount of analyte expected in plate.
D5,SAW2140-6-D5-A1,c1ccc(CN(Cc2ccccc2)c2ccccc2)cc1,internalstd,91-73-6,Analyte ID,N/A,ID of analyte in well.
D5,SAW2140-6-D5-A1,c1ccc(CN(Cc2ccccc2)c2ccccc2)cc1,internalstd,Dibenzylaniline,Analyte Name,N/A,Name of analyte in well.
D6,SAW2140-6-D6-A1,Brc1cnc2ccccc2c1,limiting reactant,0,Retention Time,min,Time at which compound elutes
D6,SAW2140-6-D6-A1,Brc1cnc2ccccc2c1,limiting reactant,0,ES+,Da/Q,Positive m/z
D6,SAW2140-6-D6-A1,Brc1cnc2ccccc2c1,limiting reactant,0,ES-,Da/Q,Negative m/z
D6,SAW2140-6-D6-A1,Brc1cnc2ccccc2c1,limiting reactant,0,Percentage Area,%,LCMS UV Peak percentage area
D6,SAW2140-6-D6-A1,Brc1cnc2ccccc2c1,limiting reactant,0,Area Absolute,AU,LCMS UV Peak absolute area
D6,SAW2140-6-D6-A1,Brc1cnc2ccccc2c1,limiting reactant,10,Expected Amount,umol,Amount of analyte expected in plate.
D6,SAW2140-6-D6-A1,C1COCCO1,solvent1,100,Expected Amount,uL,Amount of analyte expected in plate.
D6,SAW2140-6-D6-A1,C1COCCO1,solvent1,123-91-1,Analyte ID,N/A,ID of analyte in well.
D6,SAW2140-6-D6-A1,C1COCCO1,solvent1,Dioxane,Analyte Name,N/A,Name of analyte in well.
D6,SAW2140-6-D6-A1,CC(C)(C)C(=O)[O-].[K+],base,20,Expected Amount,umol,Amount of analyte expected in plate.
D6,SAW2140-6-D6-A1,CC(C)(C)C(=O)[O-].[K+],base,Potassium pivalate,Analyte Name,N/A,Name of analyte in well.
D6,SAW2140-6-D6-A1,CSC.[Cu]Br,catalyst,0.1,Expected Amount,umol,Amount of analyte expected in plate.
D6,SAW2140-6-D6-A1,CSC.[Cu]Br,catalyst,54678-23-8,Analyte ID,N/A,ID of analyte in well.
D6,SAW2140-6-D6-A1,Impurity10,impurity,1.1244,Retention Time,min,Time at which compound elutes
D6,SAW2140-6-D6-A1,Impurity10,impurity,0,ES+,Da/Q,Positive m/z
D6,SAW2140-6-D6-A1,Impurity10,impurity,0,ES-,Da/Q,Negative m/z
D6,SAW2140-6-D6-A1,Impurity10,impurity,1.02,Percentage Area,%,LCMS UV Peak percentage area
D6,SAW2140-6-D6-A1,Impurity10,impurity,37074.2109,Area Absolute,AU,LCMS UV Peak absolute area
D6,SAW2140-6-D6-A1,Impurity5,impurity,0,Retention Time,min,Time at which compound elutes
D6,SAW2140-6-D6-A1,Impurity5,impurity,0,ES+,Da/Q,Positive m/z
D6,SAW2140-6-D6-A1,Impurity5,impurity,0,ES-,Da/Q,Negative m/z
D6,SAW2140-6-D6-A1,Impurity5,impurity,0,Percentage Area,%,LCMS UV Peak percentage area
D6,SAW2140-6-D6-A1,Impurity5,impurity,0,Area Absolute,AU,LCMS UV Peak absolute area
D6,SAW2140-6-D6-A1,Impurity8,impurity,1.0103,Retention Time,min,Time at which compound elutes
D6,SAW2140-6-D6-A1,Impurity8,impurity,0,ES+,Da/Q,Positive m/z
D6,SAW2140-6-D6-A1,Impurity8,impurity,0,ES-,Da/Q,Negative m/z
D6,SAW2140-6-D6-A1,Impurity8,impurity,20.24,Percentage Area,%,LCMS UV Peak percentage area
D6,SAW2140-6-D6-A1,Impurity8,impurity,734910.5,Area Absolute,AU,LCMS UV Peak absolute area
D6,SAW2140-6-D6-A1,Impurity9,impurity,1.0424,Retention Time,min,Time at which compound elutes
D6,SAW2140-6-D6-A1,Impurity9,impurity,0,ES+,Da/Q,Positive m/z
D6,SAW2140-6-D6-A1,Impurity9,impurity,0,ES-,Da/Q,Negative m/z
D6,SAW2140-6-D6-A1,Impurity9,impurity,2.97,Percentage Area,%,LCMS UV Peak percentage area
D6,SAW2140-6-D6-A1,Impurity9,impurity,107702.4297,Area Absolute,AU,LCMS UV Peak absolute area
D6,SAW2140-6-D6-A1,OCc1coc(-c2cnc3ccccc3c2)n1,desired product,0.7107,Retention Time,min,Time at which compound elutes
D6,SAW2140-6-D6-A1,OCc1coc(-c2cnc3ccccc3c2)n1,desired product,227.24,ES+,Da/Q,Positive m/z
D6,SAW2140-6-D6-A1,OCc1coc(-c2cnc3ccccc3c2)n1,desired product,225.1,ES-,Da/Q,Negative m/z
D6,SAW2140-6-D6-A1,OCc1coc(-c2cnc3ccccc3c2)n1,desired product,70.51,Percentage Area,%,LCMS UV Peak percentage area
D6,SAW2140-6-D6-A1,OCc1coc(-c2cnc3ccccc3c2)n1,desired product,2559771.5,Area Absolute,AU,LCMS UV Peak absolute area
D6,SAW2140-6-D6-A1,OCc1coc(-c2cnc3ccccc3c2)n1,desired product,10,Expected Amount,umol,Amount of analyte expected in plate.
D6,SAW2140-6-D6-A1,OCc1cocn1,excess reactant,11,Expected Amount,umol,Amount of analyte expected in plate.
D6,SAW2140-6-D6-A1,Oc1cnc2ccccc2c1,byproduct,0,Retention Time,min,Time at which compound elutes
D6,SAW2140-6-D6-A1,Oc1cnc2ccccc2c1,byproduct,0,ES+,Da/Q,Positive m/z
D6,SAW2140-6-D6-A1,Oc1cnc2ccccc2c1,byproduct,0,ES-,Da/Q,Negative m/z
D6,SAW2140-6-D6-A1,Oc1cnc2ccccc2c1,byproduct,0,Percentage Area,%,LCMS UV Peak percentage area
D6,SAW2140-6-D6-A1,Oc1cnc2ccccc2c1,byproduct,0,Area Absolute,AU,LCMS UV Peak absolute area
D6,SAW2140-6-D6-A1,Oc1cnc2ccccc2c1,byproduct,10,Expected Amount,umol,Amount of analyte expected in plate.
D6,SAW2140-6-D6-A1,Oc1cnc2ccccc2c1,byproduct,phenol bp,Analyte ID,N/A,ID of analyte in well.
D6,SAW2140-6-D6-A1,Oc1cnc2ccccc2c1,byproduct,phenol bp,Analyte Name,N/A,Name of analyte in well.
D6,SAW2140-6-D6-A1,Temperature,plate parameter,100,Temperature,C,Reaction temperature prior to analysis
D6,SAW2140-6-D6-A1,Time,plate parameter,18,Time,h,Reaction time prior to analysis.
D6,SAW2140-6-D6-A1,[Fe++].CC(P(c1cccc1)C(C)(C)C)(C)C.CC(P(c2cccc2)C(C)(C)C)(C)C.ClPdCl,catalyst,1,Expected Amount,umol,Amount of analyte expected in plate.
D6,SAW2140-6-D6-A1,[Fe++].CC(P(c1cccc1)C(C)(C)C)(C)C.CC(P(c2cccc2)C(C)(C)C)(C)C.ClPdCl,catalyst,95408-45-0,Analyte ID,N/A,ID of analyte in well.
D6,SAW2140-6-D6-A1,[Fe++].CC(P(c1cccc1)C(C)(C)C)(C)C.CC(P(c2cccc2)C(C)(C)C)(C)C.ClPdCl,catalyst,DTBPF PdCl2,Analyte Name,N/A,Name of analyte in well.
D6,SAW2140-6-D6-A1,c1ccc(CN(Cc2ccccc2)c2ccccc2)cc1,internalstd,1.4865,Retention Time,min,Time at which compound elutes
D6,SAW2140-6-D6-A1,c1ccc(CN(Cc2ccccc2)c2ccccc2)cc1,internalstd,274.25,ES+,Da/Q,Positive m/z
D6,SAW2140-6-D6-A1,c1ccc(CN(Cc2ccccc2)c2ccccc2)cc1,internalstd,-,ES-,Da/Q,Negative m/z
D6,SAW2140-6-D6-A1,c1ccc(CN(Cc2ccccc2)c2ccccc2)cc1,internalstd,3.29,Percentage Area,%,LCMS UV Peak percentage area
D6,SAW2140-6-D6-A1,c1ccc(CN(Cc2ccccc2)c2ccccc2)cc1,internalstd,119473.0938,Area Absolute,AU,LCMS UV Peak absolute area
D6,SAW2140-6-D6-A1,c1ccc(CN(Cc2ccccc2)c2ccccc2)cc1,internalstd,2,Expected Amount,umol,Amount of analyte expected in plate.
D6,SAW2140-6-D6-A1,c1ccc(CN(Cc2ccccc2)c2ccccc2)cc1,internalstd,91-73-6,Analyte ID,N/A,ID of analyte in well.
D6,SAW2140-6-D6-A1,c1ccc(CN(Cc2ccccc2)c2ccccc2)cc1,internalstd,Dibenzylaniline,Analyte Name,N/A,Name of analyte in well.
D7,SAW2140-6-D7-A1,Brc1cnc2ccccc2c1,limiting reactant,0,Retention Time,min,Time at which compound elutes
D7,SAW2140-6-D7-A1,Brc1cnc2ccccc2c1,limiting reactant,0,ES+,Da/Q,Positive m/z
D7,SAW2140-6-D7-A1,Brc1cnc2ccccc2c1,limiting reactant,0,ES-,Da/Q,Negative m/z
D7,SAW2140-6-D7-A1,Brc1cnc2ccccc2c1,limiting reactant,0,Percentage Area,%,LCMS UV Peak percentage area
D7,SAW2140-6-D7-A1,Brc1cnc2ccccc2c1,limiting reactant,0,Area Absolute,AU,LCMS UV Peak absolute area
D7,SAW2140-6-D7-A1,Brc1cnc2ccccc2c1,limiting reactant,10,Expected Amount,umol,Amount of analyte expected in plate.
D7,SAW2140-6-D7-A1,C1COCCO1,solvent1,100,Expected Amount,uL,Amount of analyte expected in plate.
D7,SAW2140-6-D7-A1,C1COCCO1,solvent1,123-91-1,Analyte ID,N/A,ID of analyte in well.
